timestamp,date,temperature (*C),humidity (%),pressure (hPa),wind_speed (km/h),wind_direction,battery_voltage (V)
1614411712,2021-02-27T08:41:52+01:00,5.06,47,1005.25,6.80,7.0,12.8
1614412312,2021-02-27T08:51:52+01:00,5.31,47,1005.63,10.10,3.0,12.9
1614412912,2021-02-27T09:01:52+01:00,5.31,48,1005.81,21.30,3.0,13.0
1614413511,2021-02-27T09:11:51+01:00,5.62,48,1006.41,10.90,4.0,13.1
1614414112,2021-02-27T09:21:52+01:00,6.06,48,1007.09,7.30,3.0,13.2
1614414711,2021-02-27T09:31:51+01:00,6.62,47,1008.08,11.00,4.0,13.3
1614415311,2021-02-27T09:41:51+01:00,7.38,47,1009.14,15.60,4.0,13.3
1614415910,2021-02-27T09:51:50+01:00,7.94,46,1010.16,5.20,7.0,13.4
1614416509,2021-02-27T10:01:49+01:00,8.38,46,1010.61,10.30,6.0,13.4
1614417113,2021-02-27T10:11:53+01:00,8.88,45,1011.30,17.00,3.0,13.5
1614417712,2021-02-27T10:21:52+01:00,9.25,45,1011.86,17.60,5.0,13.6
1614418312,2021-02-27T10:31:52+01:00,9.81,44,1012.69,11.00,3.0,14.0
1614418913,2021-02-27T10:41:53+01:00,10.00,43,1012.99,19.40,3.0,14.7
1614419512,2021-02-27T10:51:52+01:00,10.50,43,1013.49,14.40,5.0,14.7
1614420112,2021-02-27T11:01:52+01:00,11.00,43,1014.46,15.80,5.0,14.7
1614420712,2021-02-27T11:11:52+01:00,11.62,43,1015.38,12.50,2.0,14.7
1614421310,2021-02-27T11:21:50+01:00,11.50,42,1015.04,13.00,4.0,14.7
1614421911,2021-02-27T11:31:51+01:00,11.75,42,1015.47,11.20,5.0,14.7
1614422513,2021-02-27T11:41:53+01:00,11.75,43,1015.45,19.50,2.0,14.6
1614423112,2021-02-27T11:51:52+01:00,12.12,43,1015.88,10.00,2.0,14.7
1614423713,2021-02-27T12:01:53+01:00,12.19,43,1016.16,10.40,4.0,14.6
1614424311,2021-02-27T12:11:51+01:00,12.31,43,1016.04,13.40,4.0,14.6
1614424911,2021-02-27T12:21:51+01:00,12.31,43,1016.09,19.90,3.0,14.7
1614425513,2021-02-27T12:31:53+01:00,12.31,43,1016.13,4.40,5.0,14.6
1614426114,2021-02-27T12:41:54+01:00,12.06,43,1015.12,18.60,3.0,14.6
1614426710,2021-02-27T12:51:50+01:00,12.31,42,1015.63,17.40,3.0,14.0
1614427312,2021-02-27T13:01:52+01:00,12.38,42,1015.63,18.50,3.0,14.0
1614427913,2021-02-27T13:11:53+01:00,12.25,42,1015.63,14.50,4.0,14.1
1614428512,2021-02-27T13:21:52+01:00,12.25,43,1015.61,21.80,3.0,14.1
1614429112,2021-02-27T13:31:52+01:00,12.25,42,1015.89,28.20,4.0,14.1
1614429712,2021-02-27T13:41:52+01:00,12.44,43,1016.16,9.30,7.0,14.1
1614430312,2021-02-27T13:51:52+01:00,12.44,43,1016.09,17.10,11.0,14.0
1614430912,2021-02-27T14:01:52+01:00,12.31,43,1015.93,17.90,5.0,14.0
1614431512,2021-02-27T14:11:52+01:00,12.44,44,1016.27,22.00,4.0,14.0
1614432110,2021-02-27T14:21:50+01:00,12.31,43,1015.72,25.80,4.0,14.0
1614432713,2021-02-27T14:31:53+01:00,12.69,44,1016.53,7.20,12.0,14.0
1614433311,2021-02-27T14:41:51+01:00,12.62,44,1016.41,14.30,6.0,14.0
1614433912,2021-02-27T14:51:52+01:00,12.50,44,1016.18,21.50,4.0,14.1
1614434512,2021-02-27T15:01:52+01:00,12.69,44,1016.56,7.50,15.0,14.0
1614435111,2021-02-27T15:11:51+01:00,12.75,44,1016.62,15.90,3.0,14.0
1614435713,2021-02-27T15:21:53+01:00,12.56,44,1016.26,23.80,3.0,14.1
1614436316,2021-02-27T15:31:56+01:00,12.75,44,1016.80,18.90,3.0,14.1
1614436913,2021-02-27T15:41:53+01:00,12.44,70,1016.45,12.60,6.0,14.1
1614437513,2021-02-27T15:51:53+01:00,12.31,45,1016.16,8.00,15.0,14.1
1614438112,2021-02-27T16:01:52+01:00,12.06,45,1015.62,14.10,5.0,14.1
1614438710,2021-02-27T16:11:50+01:00,11.88,44,1015.88,7.20,6.0,14.1
1614439311,2021-02-27T16:21:51+01:00,11.69,45,1015.28,9.40,6.0,14.0
1614439913,2021-02-27T16:31:53+01:00,11.50,45,1015.21,5.20,16.0,14.0
1614440512,2021-02-27T16:41:52+01:00,11.38,45,1015.02,16.00,1.0,14.1
1614441112,2021-02-27T16:51:52+01:00,11.12,45,1014.46,8.90,7.0,14.0
1614441712,2021-02-27T17:01:52+01:00,10.81,45,1014.07,12.50,5.0,14.0
1614442311,2021-02-27T17:11:51+01:00,10.62,45,1013.58,30.00,4.0,14.1
1614442912,2021-02-27T17:21:52+01:00,10.38,45,1013.15,11.20,6.0,14.7
1614443511,2021-02-27T17:31:51+01:00,10.06,45,1012.73,25.10,4.0,13.9
1614444114,2021-02-27T17:41:54+01:00,9.62,45,1012.10,2.20,3.0,13.2
1614444711,2021-02-27T17:51:51+01:00,9.25,46,1011.26,11.00,4.0,13.0
1614445312,2021-02-27T18:01:52+01:00,8.69,46,1010.30,9.90,4.0,12.9
1614495713,2021-02-28T08:01:53+01:00,0.81,46,1000.59,5.80,5.0,12.6
1614496312,2021-02-28T08:11:52+01:00,1.12,56,1001.35,9.90,5.0,12.6
1614496912,2021-02-28T08:21:52+01:00,1.62,55,1002.08,10.80,2.0,12.7
1614497513,2021-02-28T08:31:53+01:00,2.00,54,1002.95,0.40,0.0,12.8
1614498115,2021-02-28T08:41:55+01:00,2.44,53,1003.42,14.70,3.0,12.9
1614498714,2021-02-28T08:51:54+01:00,2.88,54,1004.06,10.80,3.0,13.0
1614499312,2021-02-28T09:01:52+01:00,3.25,53,1004.68,8.50,3.0,13.1
1614499912,2021-02-28T09:11:52+01:00,3.81,52,1005.58,17.50,2.0,13.2
1614500512,2021-02-28T09:21:52+01:00,4.06,52,1005.78,14.60,4.0,13.3
1614501112,2021-02-28T09:31:52+01:00,4.69,51,1006.80,14.80,4.0,13.4
1614501711,2021-02-28T09:41:51+01:00,5.19,51,1007.59,8.70,4.0,13.5
1614502311,2021-02-28T09:51:51+01:00,5.69,50,1008.26,9.20,5.0,13.6
1614502911,2021-02-28T10:01:51+01:00,6.06,50,1008.83,6.00,3.0,14.1
1614503512,2021-02-28T10:11:52+01:00,6.81,50,1010.00,12.00,6.0,14.8
1614504112,2021-02-28T10:21:52+01:00,7.12,49,1010.47,8.20,2.0,14.8
1614504712,2021-02-28T10:31:52+01:00,7.62,48,1011.46,3.40,15.0,14.8
1614505312,2021-02-28T10:41:52+01:00,8.19,48,1012.03,5.00,0.0,14.8
1614505912,2021-02-28T10:51:52+01:00,8.50,47,1012.26,13.90,5.0,14.7
1614506511,2021-02-28T11:01:51+01:00,8.69,47,1012.61,27.10,4.0,14.7
1614507110,2021-02-28T11:11:50+01:00,8.94,47,1013.04,7.20,6.0,14.7
1614507712,2021-02-28T11:21:52+01:00,9.31,47,1013.15,12.70,3.0,14.8
1614508313,2021-02-28T11:31:53+01:00,9.62,46,1013.71,17.20,4.0,14.7
1614508912,2021-02-28T11:41:52+01:00,9.62,45,1013.55,21.30,2.0,14.7
1614509509,2021-02-28T11:51:49+01:00,9.81,45,1014.18,15.10,5.0,14.7
1614510112,2021-02-28T12:01:52+01:00,10.56,46,1014.86,24.10,5.0,14.7
1614510712,2021-02-28T12:11:52+01:00,10.62,45,1014.85,21.70,2.0,14.7
1614511309,2021-02-28T12:21:49+01:00,10.81,45,1015.29,6.60,4.0,14.1
1614511913,2021-02-28T12:31:53+01:00,11.06,45,1015.09,21.70,5.0,14.0
1614512510,2021-02-28T12:41:50+01:00,11.19,44,1015.42,7.70,2.0,14.0
1614513111,2021-02-28T12:51:51+01:00,11.19,44,1015.46,9.80,4.0,14.1
1614513714,2021-02-28T13:01:54+01:00,11.38,43,1015.33,26.40,3.0,14.0
1614514313,2021-02-28T13:11:53+01:00,11.44,43,1015.60,18.10,2.0,14.1
1614514913,2021-02-28T13:21:53+01:00,11.31,44,1015.42,10.90,3.0,14.0
1614515512,2021-02-28T13:31:52+01:00,11.69,44,1015.98,10.60,3.0,14.1
1614516112,2021-02-28T13:41:52+01:00,11.94,45,1016.35,12.90,3.0,14.0
1614516713,2021-02-28T13:51:53+01:00,11.94,45,1016.17,10.10,2.0,14.0
1614517311,2021-02-28T14:01:51+01:00,11.75,45,1016.23,10.60,3.0,14.1
1614517913,2021-02-28T14:11:53+01:00,12.12,45,1016.53,20.70,3.0,14.0
1614518514,2021-02-28T14:21:54+01:00,12.50,45,1017.04,17.40,3.0,14.1
1614519113,2021-02-28T14:31:53+01:00,12.50,44,1017.04,17.70,5.0,14.1
1614519713,2021-02-28T14:41:53+01:00,12.38,45,1016.80,18.60,3.0,14.1
1614520318,2021-02-28T14:51:58+01:00,12.50,45,1017.44,8.30,16.0,14.1
1614520912,2021-02-28T15:01:52+01:00,12.38,71,1017.22,10.30,5.0,14.0
1614521514,2021-02-28T15:11:54+01:00,12.62,44,1017.59,21.10,4.0,14.1
1614522113,2021-02-28T15:21:53+01:00,12.50,45,1017.37,20.30,3.0,14.1
1614522714,2021-02-28T15:31:54+01:00,12.56,45,1017.85,17.10,7.0,14.1
1614523314,2021-02-28T15:41:54+01:00,12.31,45,1017.48,10.70,7.0,14.1
1614523910,2021-02-28T15:51:50+01:00,12.19,45,1017.59,6.20,3.0,14.1
1614524512,2021-02-28T16:01:52+01:00,12.12,45,1017.25,27.60,2.0,14.0
1614525111,2021-02-28T16:11:51+01:00,11.94,45,1017.03,24.00,2.0,14.0
1614525711,2021-02-28T16:21:51+01:00,11.75,45,1017.11,5.80,16.0,14.0
1614526312,2021-02-28T16:31:52+01:00,11.50,46,1016.74,7.30,4.0,14.0
1614526912,2021-02-28T16:41:52+01:00,11.38,46,1016.48,17.00,3.0,14.0
1614527511,2021-02-28T16:51:51+01:00,11.19,46,1016.17,12.00,5.0,14.1
1614528113,2021-02-28T17:01:53+01:00,11.00,46,1015.88,7.20,2.0,14.0
1614528713,2021-02-28T17:11:53+01:00,10.75,46,1015.38,16.10,4.0,14.1
1614529311,2021-02-28T17:21:51+01:00,10.50,46,1014.90,11.00,3.0,14.7
1614529911,2021-02-28T17:31:51+01:00,10.12,46,1014.43,5.30,2.0,14.5
1614530512,2021-02-28T17:41:52+01:00,9.81,47,1013.79,3.20,5.0,13.2
1614531113,2021-02-28T17:51:53+01:00,9.50,47,1012.86,13.70,3.0,13.0
1614531712,2021-02-28T18:01:52+01:00,8.81,47,1011.97,6.30,3.0,12.9
1614582118,2021-03-01T08:01:58+01:00,0.94,47,1002.88,0.30,4.0,12.6
1614582710,2021-03-01T08:11:50+01:00,1.38,57,1003.51,0.10,4.0,12.6
1614583312,2021-03-01T08:21:52+01:00,1.75,56,1004.11,6.50,4.0,12.7
1614583911,2021-03-01T08:31:51+01:00,2.00,55,1004.48,4.60,4.0,12.8
1614584511,2021-03-01T08:41:51+01:00,2.56,55,1005.43,3.80,5.0,12.9
1614585113,2021-03-01T08:51:53+01:00,2.94,55,1006.13,9.50,4.0,13.0
1614585714,2021-03-01T09:01:54+01:00,3.56,55,1006.99,0.40,3.0,13.2
1614586312,2021-03-01T09:11:52+01:00,4.62,54,1008.16,8.20,5.0,13.3
1614586912,2021-03-01T09:21:52+01:00,5.19,52,1009.20,4.40,3.0,13.4
1614587513,2021-03-01T09:31:53+01:00,5.69,52,1009.97,9.10,2.0,13.5
1614588112,2021-03-01T09:41:52+01:00,6.19,51,1010.75,7.30,4.0,13.5
1614588713,2021-03-01T09:51:53+01:00,7.06,51,1012.00,10.20,2.0,13.6
1614589310,2021-03-01T10:01:50+01:00,7.50,50,1012.65,5.90,4.0,14.5
1614589914,2021-03-01T10:11:54+01:00,8.06,50,1013.32,5.70,2.0,14.8
1614590511,2021-03-01T10:21:51+01:00,8.38,49,1013.66,6.20,3.0,14.8
1614591111,2021-03-01T10:31:51+01:00,9.12,48,1014.90,5.30,5.0,14.7
1614591710,2021-03-01T10:41:50+01:00,9.81,48,1015.83,0.00,3.0,14.8
1614592309,2021-03-01T10:51:49+01:00,10.44,47,1016.66,0.70,1.0,14.7
1614592911,2021-03-01T11:01:51+01:00,11.44,46,1018.09,4.30,4.0,14.7
1614593514,2021-03-01T11:11:54+01:00,11.88,46,1018.74,5.30,3.0,14.7
1614594111,2021-03-01T11:21:51+01:00,12.19,45,1018.57,10.70,4.0,14.7
1614594712,2021-03-01T11:31:52+01:00,12.31,44,1018.99,1.30,1.0,14.7
1614595312,2021-03-01T11:41:52+01:00,12.69,45,1019.48,8.40,1.0,14.7
1614595913,2021-03-01T11:51:53+01:00,13.69,45,1020.92,1.80,6.0,14.7
1614596512,2021-03-01T12:01:52+01:00,14.31,46,1022.00,2.30,9.0,14.6
1614597113,2021-03-01T12:11:53+01:00,14.81,45,1022.45,3.40,15.0,14.6
1614597711,2021-03-01T12:21:51+01:00,14.31,46,1021.56,5.30,3.0,14.0
1614598311,2021-03-01T12:31:51+01:00,15.19,45,1022.89,3.60,6.0,14.0
1614598912,2021-03-01T12:41:52+01:00,15.19,45,1022.69,1.40,4.0,14.0
1614599512,2021-03-01T12:51:52+01:00,14.94,45,1022.59,5.80,2.0,14.0
1614600111,2021-03-01T13:01:51+01:00,14.69,45,1022.33,1.70,1.0,14.0
1614600713,2021-03-01T13:11:53+01:00,14.69,45,1021.95,13.70,2.0,14.0
1614601313,2021-03-01T13:21:53+01:00,14.50,45,1022.15,7.90,4.0,14.0
1614601912,2021-03-01T13:31:52+01:00,15.00,45,1022.94,6.90,2.0,14.0
1614602510,2021-03-01T13:41:50+01:00,15.12,46,1023.00,6.00,3.0,14.0
1614603112,2021-03-01T13:51:52+01:00,15.31,46,1023.33,2.90,7.0,14.0
1614603711,2021-03-01T14:01:51+01:00,15.62,46,1023.84,6.70,1.0,14.0
1614604314,2021-03-01T14:11:54+01:00,15.94,46,1024.76,2.00,13.0,14.0
1614604911,2021-03-01T14:21:51+01:00,15.62,46,1023.59,7.90,6.0,13.9
1614605511,2021-03-01T14:31:51+01:00,15.81,46,1024.04,7.60,3.0,14.0
1614606111,2021-03-01T14:41:51+01:00,15.75,46,1023.76,3.90,3.0,13.9
1614606713,2021-03-01T14:51:53+01:00,15.88,45,1024.27,7.30,2.0,13.9
1614607312,2021-03-01T15:01:52+01:00,16.56,45,1025.52,6.00,4.0,14.0
1614607911,2021-03-01T15:11:51+01:00,16.44,45,1025.28,4.80,5.0,14.0
1614608516,2021-03-01T15:21:56+01:00,17.00,67,1026.98,0.00,4.0,13.9
1614609112,2021-03-01T15:31:52+01:00,16.81,67,1026.32,0.90,2.0,13.9
1614609710,2021-03-01T15:41:50+01:00,16.88,45,1026.53,2.40,6.0,13.9
1614610311,2021-03-01T15:51:51+01:00,16.62,45,1025.82,0.90,4.0,13.9
1614610910,2021-03-01T16:01:50+01:00,16.56,46,1026.14,4.40,4.0,13.9
1614611510,2021-03-01T16:11:50+01:00,16.50,46,1026.78,0.00,16.0,13.9
1614612110,2021-03-01T16:21:50+01:00,16.69,46,1027.00,0.00,7.0,13.9
1614612712,2021-03-01T16:31:52+01:00,16.12,47,1025.85,6.20,7.0,14.0
1614613314,2021-03-01T16:41:54+01:00,15.69,47,1025.49,5.20,3.0,14.0
1614613912,2021-03-01T16:51:52+01:00,15.31,70,1024.89,0.60,2.0,13.9
1614614511,2021-03-01T17:01:51+01:00,14.94,48,1024.01,2.20,5.0,13.9
1614615112,2021-03-01T17:11:52+01:00,14.62,47,1022.91,5.70,4.0,14.0
1614615713,2021-03-01T17:21:53+01:00,14.12,48,1021.62,8.40,2.0,14.6
1614616312,2021-03-01T17:31:52+01:00,13.56,48,1020.10,13.90,2.0,13.6
1614616911,2021-03-01T17:41:51+01:00,13.06,48,1017.99,6.70,3.0,13.2
1614617511,2021-03-01T17:51:51+01:00,12.50,47,1015.94,4.50,4.0,13.0
1614618111,2021-03-01T18:01:51+01:00,11.81,47,1014.03,6.30,4.0,12.9
1614668515,2021-03-02T08:01:55+01:00,2.25,47,1003.15,0.50,9.0,12.6
1614669111,2021-03-02T08:11:51+01:00,2.75,57,1004.02,0.00,12.0,12.6
1614669712,2021-03-02T08:21:52+01:00,3.44,55,1004.83,0.90,10.0,12.7
1614670908,2021-03-02T08:41:48+01:00,4.75,53,1007.20,0.00,12.0,12.5
1614671511,2021-03-02T08:51:51+01:00,5.50,53,1008.08,0.00,10.0,12.9
1614672110,2021-03-02T09:01:50+01:00,6.25,53,1009.15,0.00,0.0,13.1
1614672711,2021-03-02T09:11:51+01:00,6.88,52,1009.92,0.00,10.0,13.2
1614673314,2021-03-02T09:21:54+01:00,7.31,51,1010.58,0.60,13.0,13.3
1614673912,2021-03-02T09:31:52+01:00,7.69,50,1011.27,2.10,10.0,13.4
1614674512,2021-03-02T09:41:52+01:00,8.31,50,1012.15,1.60,10.0,13.4
1614675112,2021-03-02T09:51:52+01:00,9.31,50,1013.39,4.20,12.0,13.5
1614675710,2021-03-02T10:01:50+01:00,9.94,48,1014.35,0.00,13.0,13.6
1614676312,2021-03-02T10:11:52+01:00,10.62,48,1015.12,0.40,12.0,14.5
1614676911,2021-03-02T10:21:51+01:00,11.31,46,1016.23,1.20,12.0,14.7
1614677513,2021-03-02T10:31:53+01:00,12.44,46,1017.87,2.60,9.0,14.7
1614678113,2021-03-02T10:41:53+01:00,12.94,46,1018.65,4.10,14.0,14.7
1614678712,2021-03-02T10:51:52+01:00,13.31,46,1018.92,5.00,11.0,14.7
1614679310,2021-03-02T11:01:50+01:00,13.62,46,1019.69,2.10,8.0,14.7
1614679911,2021-03-02T11:11:51+01:00,14.94,46,1021.91,0.10,7.0,14.6
1614680514,2021-03-02T11:21:54+01:00,15.25,46,1022.07,8.60,7.0,14.6
1614681113,2021-03-02T11:31:53+01:00,15.06,46,1022.28,0.60,1.0,14.6
1614681713,2021-03-02T11:41:53+01:00,16.50,47,1024.34,0.60,4.0,14.6
1614682311,2021-03-02T11:51:51+01:00,16.56,46,1024.31,2.30,6.0,14.6
1614682913,2021-03-02T12:01:53+01:00,16.94,46,1024.24,4.70,12.0,14.5
1614683512,2021-03-02T12:11:52+01:00,17.12,45,1025.10,1.70,9.0,14.6
1614684113,2021-03-02T12:21:53+01:00,17.38,45,1024.79,4.60,10.0,14.5
1614684712,2021-03-02T12:31:52+01:00,17.19,44,1024.82,0.50,6.0,14.0
1614685312,2021-03-02T12:41:52+01:00,17.56,44,1025.65,3.40,2.0,14.0
1614685910,2021-03-02T12:51:50+01:00,17.81,45,1025.65,1.80,12.0,13.9
1614686512,2021-03-02T13:01:52+01:00,17.81,45,1025.83,2.60,5.0,13.9
1614687113,2021-03-02T13:11:53+01:00,17.75,45,1026.06,0.10,13.0,13.9
1614687713,2021-03-02T13:21:53+01:00,17.69,45,1025.89,8.50,7.0,13.9
1614688312,2021-03-02T13:31:52+01:00,17.56,46,1025.59,0.00,7.0,13.9
1614688913,2021-03-02T13:41:53+01:00,17.50,47,1023.67,6.40,6.0,13.9
1614689511,2021-03-02T13:51:51+01:00,17.19,47,1023.13,0.90,6.0,13.9
1614690111,2021-03-02T14:01:51+01:00,17.06,48,1022.91,4.60,8.0,13.9
1614690713,2021-03-02T14:11:53+01:00,17.50,47,1023.68,6.60,7.0,13.9
1614691315,2021-03-02T14:21:55+01:00,17.50,48,1023.86,7.20,8.0,13.9
1614691913,2021-03-02T14:31:53+01:00,17.62,48,1023.89,7.00,5.0,13.9
1614692514,2021-03-02T14:41:54+01:00,17.81,47,1024.16,6.40,8.0,13.9
1614693112,2021-03-02T14:51:52+01:00,18.12,47,1025.02,0.50,7.0,13.9
1614693711,2021-03-02T15:01:51+01:00,18.44,47,1025.29,0.40,8.0,13.9
1614694311,2021-03-02T15:11:51+01:00,18.31,46,1025.14,4.60,8.0,13.9
1614694912,2021-03-02T15:21:52+01:00,18.38,46,1025.41,3.60,6.0,13.9
1614695518,2021-03-02T15:31:58+01:00,18.31,47,1025.64,4.70,7.0,13.9
1614696113,2021-03-02T15:41:53+01:00,18.44,66,1025.75,4.80,7.0,13.9
1614696712,2021-03-02T15:51:52+01:00,18.38,47,1025.99,0.10,5.0,13.9
1614697311,2021-03-02T16:01:51+01:00,18.00,47,1025.05,5.30,3.0,13.9
1614697911,2021-03-02T16:11:51+01:00,17.62,47,1024.56,1.40,5.0,13.9
1614698513,2021-03-02T16:21:53+01:00,17.31,48,1023.54,3.90,4.0,13.9
1614699113,2021-03-02T16:31:53+01:00,16.88,48,1022.94,5.10,5.0,13.9
1614699710,2021-03-02T16:41:50+01:00,16.75,48,1022.69,1.80,6.0,13.9
1614700312,2021-03-02T16:51:52+01:00,16.19,49,1022.00,3.80,4.0,13.9
1614700912,2021-03-02T17:01:52+01:00,15.81,48,1021.19,1.40,6.0,14.0
1614701512,2021-03-02T17:11:52+01:00,15.38,48,1020.06,0.40,4.0,13.9
1614702111,2021-03-02T17:21:51+01:00,14.81,49,1018.74,3.50,4.0,13.4
1614702710,2021-03-02T17:31:50+01:00,14.06,49,1017.69,0.10,8.0,13.2
1614703311,2021-03-02T17:41:51+01:00,13.38,49,1016.36,0.00,5.0,13.0
1614703911,2021-03-02T17:51:51+01:00,12.38,50,1014.93,0.00,4.0,12.9
1614704511,2021-03-02T18:01:51+01:00,11.69,50,1013.61,0.00,4.0,12.9
1614754915,2021-03-03T08:01:55+01:00,5.38,51,1005.21,1.60,12.0,12.6
1614755516,2021-03-03T08:11:56+01:00,5.56,53,1005.52,1.60,13.0,12.6
1614756112,2021-03-03T08:21:52+01:00,5.81,52,1005.75,2.40,12.0,12.6
1614756710,2021-03-03T08:31:50+01:00,6.00,52,1006.08,4.00,12.0,12.6
1614757311,2021-03-03T08:41:51+01:00,6.25,51,1006.49,7.20,12.0,12.6
1614757911,2021-03-03T08:51:51+01:00,6.56,51,1006.81,4.70,10.0,12.6
1614758512,2021-03-03T09:01:52+01:00,6.81,50,1007.17,1.00,12.0,12.6
1614759110,2021-03-03T09:11:50+01:00,7.00,50,1007.32,0.70,11.0,12.6
1614759711,2021-03-03T09:21:51+01:00,7.31,49,1007.71,6.30,12.0,12.6
1614760312,2021-03-03T09:31:52+01:00,7.56,49,1007.95,7.00,12.0,12.6
1614760912,2021-03-03T09:41:52+01:00,7.94,48,1008.35,6.50,13.0,12.6
1614761512,2021-03-03T09:51:52+01:00,8.38,48,1008.88,7.90,14.0,12.7
1614762113,2021-03-03T10:01:53+01:00,8.50,47,1009.04,8.10,14.0,12.7
1614762713,2021-03-03T10:11:53+01:00,8.62,47,1009.27,4.40,11.0,12.8
1614763312,2021-03-03T10:21:52+01:00,8.94,47,1009.61,8.40,11.0,12.8
1614763912,2021-03-03T10:31:52+01:00,9.50,47,1010.18,12.90,12.0,12.9
1614764513,2021-03-03T10:41:53+01:00,9.75,46,1010.44,11.40,11.0,12.9
1614765114,2021-03-03T10:51:54+01:00,10.06,46,1010.89,9.60,12.0,13.0
1614765712,2021-03-03T11:01:52+01:00,10.56,45,1011.47,12.60,12.0,13.1
1614766311,2021-03-03T11:11:51+01:00,11.12,45,1012.23,3.40,13.0,13.1
1614766911,2021-03-03T11:21:51+01:00,11.44,44,1012.69,4.10,13.0,13.1
1614767511,2021-03-03T11:31:51+01:00,11.62,44,1012.71,8.70,12.0,13.2
1614768111,2021-03-03T11:41:51+01:00,12.12,44,1013.52,2.20,12.0,13.2
1614768712,2021-03-03T11:51:52+01:00,12.50,44,1013.83,5.00,11.0,13.2
1614769313,2021-03-03T12:01:53+01:00,12.94,44,1014.49,0.60,10.0,13.2
1614769912,2021-03-03T12:11:52+01:00,13.44,44,1015.08,5.40,11.0,13.3
1614770514,2021-03-03T12:21:54+01:00,13.81,44,1015.44,6.00,10.0,13.2
1614771111,2021-03-03T12:31:51+01:00,14.00,43,1015.63,0.60,9.0,13.2
1614771712,2021-03-03T12:41:52+01:00,13.94,44,1015.57,5.70,10.0,13.2
1614772312,2021-03-03T12:51:52+01:00,14.12,44,1015.65,4.40,12.0,13.2
1614772914,2021-03-03T13:01:54+01:00,13.88,44,1015.24,6.10,11.0,13.2
1614773512,2021-03-03T13:11:52+01:00,13.81,44,1015.01,5.10,12.0,13.2
1614774113,2021-03-03T13:21:53+01:00,14.06,44,1015.27,5.50,12.0,13.2
1614774712,2021-03-03T13:31:52+01:00,14.44,44,1015.55,3.90,12.0,13.2
1614775313,2021-03-03T13:41:53+01:00,14.75,44,1015.80,8.70,12.0,13.2
1614775912,2021-03-03T13:51:52+01:00,14.81,44,1015.27,5.40,12.0,13.2
1614776512,2021-03-03T14:01:52+01:00,14.94,43,1015.20,3.50,12.0,13.2
1614777111,2021-03-03T14:11:51+01:00,15.19,43,1015.16,8.80,12.0,13.2
1614777713,2021-03-03T14:21:53+01:00,15.31,43,1015.44,0.50,10.0,13.2
1614778312,2021-03-03T14:31:52+01:00,15.62,43,1015.60,0.00,7.0,13.2
1614778911,2021-03-03T14:41:51+01:00,15.56,43,1015.33,4.00,10.0,13.2
1614779510,2021-03-03T14:51:50+01:00,15.12,43,1014.45,1.90,8.0,13.1
1614780111,2021-03-03T15:01:51+01:00,14.81,43,1013.80,2.50,12.0,13.1
1614780712,2021-03-03T15:11:52+01:00,14.62,43,1013.29,8.40,11.0,13.1
1614781311,2021-03-03T15:21:51+01:00,14.38,43,1012.83,7.00,11.0,13.0
1614781914,2021-03-03T15:31:54+01:00,14.25,44,1012.63,3.00,12.0,13.0
1614782515,2021-03-03T15:41:55+01:00,14.12,44,1012.34,6.90,11.0,13.0
1614783112,2021-03-03T15:51:52+01:00,13.88,44,1011.88,5.20,10.0,13.0
1614783711,2021-03-03T16:01:51+01:00,13.75,44,1011.79,4.40,12.0,12.9
1614784311,2021-03-03T16:11:51+01:00,13.50,45,1011.58,0.30,14.0,12.9
1614784911,2021-03-03T16:21:51+01:00,13.31,45,1011.16,2.80,12.0,12.9
1614785510,2021-03-03T16:31:50+01:00,13.06,45,1010.94,1.40,10.0,12.9
1614786111,2021-03-03T16:41:51+01:00,12.81,45,1010.59,0.60,12.0,12.8
1614786713,2021-03-03T16:51:53+01:00,12.69,45,1010.24,0.20,10.0,12.8
1614787312,2021-03-03T17:01:52+01:00,12.50,45,1010.06,0.40,11.0,12.8
1614787915,2021-03-03T17:11:55+01:00,12.31,46,1009.68,0.00,12.0,12.8
1614788512,2021-03-03T17:21:52+01:00,12.25,71,1009.70,0.00,11.0,12.8
1614789110,2021-03-03T17:31:50+01:00,12.19,46,1009.46,2.80,12.0,12.8
1614789711,2021-03-03T17:41:51+01:00,11.81,46,1009.17,1.30,11.0,12.7
1614790312,2021-03-03T17:51:52+01:00,11.69,46,1008.92,0.20,11.0,12.7
1614790910,2021-03-03T18:01:50+01:00,11.50,46,1008.84,0.00,12.0,12.7
1614841313,2021-03-04T08:01:53+01:00,7.25,46,1000.19,9.40,12.0,12.5
1614841911,2021-03-04T08:11:51+01:00,7.75,51,1000.94,0.90,9.0,12.5
1614842511,2021-03-04T08:21:51+01:00,8.19,50,1001.42,0.60,8.0,12.6
1614843111,2021-03-04T08:31:51+01:00,8.31,49,1001.39,9.30,11.0,12.6
1614843711,2021-03-04T08:41:51+01:00,8.50,49,1001.82,6.50,12.0,12.6
1614844313,2021-03-04T08:51:53+01:00,9.38,49,1003.01,8.70,12.0,12.7
1614844910,2021-03-04T09:01:50+01:00,10.00,48,1003.59,5.50,13.0,12.8
1614845509,2021-03-04T09:11:49+01:00,10.19,47,1003.59,9.60,12.0,12.8
1614846110,2021-03-04T09:21:50+01:00,10.69,46,1004.87,8.60,11.0,13.0
